Department,Product,amountBought
beverages,"Ground Coffee and Chicory",2880
beverages,"Strawberry Kiwi Juice",2880
beverages,"Decaffeinated Earl Grey Tea",2878
beverages,"Sparkling Spring Water",2878
beverages,"Unfiltered 100% Pure Apple Juice",2874
beverages,"G Series Perform Lemon-Lime Sports Drink",2870
beverages,"Organic Fennel Tea",2867
beverages,"All Natural Coconut Juice With Pulp",2867
beverages,"Spice Island Whole Bean Coffee",2862
beverages,"Original Black Tea Brew Kombucha",2858
beverages,"Iced Tea with Lemon Flavor",2854
beverages,"Medium Roast Decaf Ground Coffee",2852
beverages,"Cafe Domingo Coffee K-Cups",2851
beverages,"Organic Strawberry Hibiscus Kombucha",2849
beverages,"100% Juice No Sugar Added Pure Pineapple",2844
beverages,"Organic Sweetened Creamy Cashewmilk",2835
beverages,"Lemon Zinger Herbal Tea",2828
beverages,"Bottled Root Beer Soda",2828
beverages,"Watermelon Lime Sparkling Mountain Spring Water",2822
beverages,"Organic Teas Premium Japanese Green - 16 CT",2821
beverages,"100% Tomato Juice",2819
beverages,"Original Blend Medium Roast Ground Coffee",2816
beverages,"English Breakfast",2815
beverages,"Just Black Cherry Juice",2814
beverages,"G Series Perform Low Calorie Fruit Punch Sports Drink",2812
beverages,"Lemon Lime Seltzer",2804
beverages,"Africa Single Origin 1 Coffee",2803
beverages,"Fruit Punch Liquid Water Enhancer",2802
beverages,"Cherry Zero Cola",2799
beverages,"100% Pomegranate Blueberry Juice",2798
beverages,"Chocolate Malt Mix",2785
beverages,"Sparkling Raspberry Seltzer",2780
beverages,"Diet Cream Soda",2772
beverages,"Organic Pure Aloe",2766
beverages,"Organic Orange Carrot",2758
beverages,"Berry Punch Flavored Fruit Drink",2757
beverages,"Aranciata Rossa Blood Orange Juice",2753
beverages,"Double Shot Espresso And Cream",2750
beverages,"French Roast Single Serve Coffee K-Cups",2746
beverages,"Just Pomegranate Juice",2744
beverages,"Diet The Original Cream Soda",2743
beverages,"100% Juice Apple Juice, No Sugar Added",2741
beverages,"Protein & Greens  Juice Smoothie",2729
beverages,"Vanilla Bean Tea Bags",2728
beverages,"Reef Raw Juice",2727
beverages,"Cantaloupe Grapefruit Sparkling Water",2721
beverages,"Classic Decaffeinated Green Tea",2714
beverages,"Strawberry Peach Still Artesian Water",2713
beverages,"Daybreak Morning Blend Light Roast Ground Coffee",2712
beverages,"Organic Decaf Black Tea",2708
beverages,Cocoa,2703
beverages,"On The Go Fruit Punch Drink Mix",2702
beverages,"Organic Beef Stock",2700
beverages,"Ginger Chia Kombucha",2699
beverages,"Premium Kids+ Orange Juice",2691
beverages,"Kombucha, Tangerine",2671
beverages,"On the Go Raspberry Lemonade",2663
beverages,"Herbal Berry DeTox Tea",2659
beverages,"Organic Decaf Green Tea",2654
beverages,"Blueberry B Smoothie",2649
beverages,"Vanilla Sparkling Energy Water",2643
beverages,"Turmeric Tea, Three Roots, Tea Bags",2640
beverages,"Ginger Turmeric Spice Almondmilk",2636
beverages,"Sparkling Blueberry",2629
beverages,"Pure Tart Cherry 100% Juice",2625
beverages,"Peppermint Tea",2625
beverages,"De Mexico Bottle",2623
beverages,"Organic Yerba Mate Unsweetened Hibiscus Lime",2621
beverages,"Organic Matcha Tea Bags",2618
beverages,"#4 Natural Brown Coffee Filters",2618
beverages,"Maca Cold Brew Coffee Super Herb Elixir",2617
beverages,"Tonic Meyer Lemon",2617
beverages,"Organic Green Dragon Tea",2616
beverages,"Ten Soda",2608
beverages,"Spicy Hot 100% Vegetable Juice",2607
beverages,"Grovestand Lots Of Pulp Pure 100% Florida Orange Juice",2603
beverages,"Alkaline Water",2602
beverages,"Organic Cinnamon Sunrise Herbal Tea",2586
beverages,"Free Ride Hibiscus Brew Herbal Refresher",2585
beverages,"Fresh Squeezed Grapefruit Juice",2582
beverages,"Organic Instant Coffee",2579
beverages,"Guava Mamma Vitality Beverage",2577
beverages,"Black Cherry Sparkling Water",2575
beverages,"Natural 8 fl oz Alpine Spring Water",2570
beverages,"Zero Calorie Strawberry Soda",2569
beverages,"100% Orange Juice No Pulp",2563
beverages,"Splash Tropical Blend Juice",2556
beverages,"Constant Comment Black Tea Bags",2556
beverages,"No Pulp 100% Pure Florida Orange Juice",2556
beverages,"Organic Echinacea Plus Elderberry Tea",2551
beverages,"Medium Roast Cafe Domingo Ground",2548
beverages,"Dark Italian Roast Ground Coffee",2545
beverages,"G2 Low Calorie Raspberry Lemonade",2544
beverages,"Whole Bean House Blend Deep Roast",2543
beverages,"Organic Breathe Deep Tea Bags",2542
beverages,"Caribou Blend Medium Roast Ground Coffee",2542
beverages,"Coke de Mexico Glass",2539
beverages,"Original Sparkling Seltzer Water",2527
beverages,"Breakfast Blend Whole Bean Coffee",2523
beverages,"Vanilla Bean Soda",2522
beverages,"Classic Roast Ground Coffee",2519
beverages,"Cinnamon Apple Spice Herb Tea",2516
beverages,"Fizz Lemon Limey",2516
beverages,"100% Colombian Medium Dark Roast Ground Coffee",2514
beverages,"Sesame Street Friends Elmo's Fruit Punch",2510
beverages,"Beet, Apple, Carrot, Lemon, Ginger Cold Pressed Juice Beverage",2507
beverages,"100% Natural Seltzer Calorie-Free Raspberry Lime",2505
beverages,"Sweetened Tea",2502
beverages,"Caffeine Free Diet Coke",2502
beverages,"100% Orange Juice Some Pulp Calcium Vitamin D",2502
beverages,"Caramel Keurig Brewed K-Cups",2501
beverages,"Classic Caffeine Free Soda",2500
beverages,"Mountain Berry Blast Sports Drink",2494
beverages,"Lite Energy Drink",2490
beverages,"Organic Ginger Lemonade",2490
beverages,"Real2 Alkalized Water 500 ml",2489
beverages,"G2 Sports Drink Orange",2489
beverages,"Iced Green Tea Organic Super Fruit",2488
beverages,"Organic Renew Vegetable and Fruit Juice",2487
beverages,"Nutrient Enhanced Water",2486
beverages,"Premium Green Tea",2484
beverages,"Fruit Juicy Red Juice Drink",2472
beverages,"Cold-Pressed Coconut Water & Greens High Pressure Processed Fruit & Vegetable Juice Blend",2471
beverages,"Woman's Raspberry Leaf Tea Bags",2465
beverages,"Hazelnut Medium Roast K-Cup Packs Arabica Coffee",2457
beverages,"Organic Acai Juice",2450
beverages,"Black Cherry Liquid Water Enhancer",2442
beverages,"Premium Apple Juice",2439
beverages,"Organic Coconut Original Unsweetened Non-Dairy Beverage",2438
beverages,"Sparkling Raspberry Lemonade Water Beverage",2430
beverages,"Sparkling Water Beverage Black Cherry",2428
beverages,"Dark Sumatra Ground Coffee",2427
beverages,"Organic Nighty Night Valerian Herbal Tea",2420
beverages,"Coffee With Milk Sweetened Iced Coffee Medium Roast Latin American Blend",2408
beverages,"Organic Greens & Apple Juice",2408
beverages,"Classic Roast Coffee K-Cups",2403
beverages,"Vanilla Iced Coffee Concentrate",2399
beverages,"Marrakesh Mint Green Tea",2390
beverages,"High Brew Dark Chocolate Mocha",2389
beverages,"Lime Juice",2388
beverages,"Medium Colombia Ground Coffee",2374
beverages,"Trop50 Some Pulp Orange Juice",2373
beverages,"G2 Lemon-Lime Low Calorie Electrolyte Beverage",2368
beverages,"Organic Up Beat Coffee Brew",2364
beverages,"Carrot Juice Organic Pure Originals",2360
beverages,"Lemon Ginger Herb Plus Probiotics Caffeine Free Tea",2358
beverages,"G2 Low Calorie Lemon Lime Sports Drink",2358
beverages,"Energy On The Go Wild Strawberry Drink Mix",2356
beverages,"Taster's Choice House Blend Instant Coffee",2355
beverages,"100% Juice, Original",2355
beverages,"Strawberry C Monster Smoothie Blend",2352
beverages,"Vanilla Spice Perfect Energy",2346
beverages,"100% Premium Select Not From Concentrate Pure Prune Juice",2345
beverages,"Sleepytime Vanilla Caffeine Free Herbal Tea Bags",2344
beverages,"Organic Hibiscus Herbal Tea Bags",2334
beverages,"Artesian Still Water",2329
beverages,"Lemon Seltzer Water",2329
beverages,"Still Artesian Distilled Water",2325
beverages,"Decaf Chai Latte",2323
beverages,"Unsweetened Rose Green Tea",2322
beverages,"Genmaicha Green Tea Bags",2321
beverages,"Berry Protein Power",2320
beverages,"Vanilla Chai Black Tea Blend",2317
beverages,"Holiday Nog",2316
beverages,"Juice Drink, Fruit & Vegetable, Lavenade",2314
beverages,"Superior Club Soda",2311
beverages,"Chocolate Pu Erh Tea 16 ct",2310
beverages,"Dairy Free Black & Bold Cold-Brew Coffee",2310
beverages,"Chamomile Tea",2309
beverages,"Light Cranberry & Raspberry Juice Drink",2301
beverages,"Honey Lemon Throat Comfort Tea",2299
beverages,"Sparkling Water Beverage Berry",2295
beverages,"Black Cherry Citrus Soda",2293
beverages,"Raw Coconut Water With Fair Trade Coffee",2289
beverages,"Fruit Punch Juice Boxes",2284
beverages,"Orange Aranciata Sparkling Beverage",2284
beverages,"Juice Drink Variety Pack",2280
beverages,"Avocado & Greens Juice",2277
beverages,"Zero Strawberry Lemon",2270
beverages,"100% Juice Medley Of Fruits",2270
beverages,"100% Pure Grape Juice",2269
beverages,"Ground Black Silk Dark Coffee",2267
beverages,"Coffee Instant Espresso",2254
beverages,"Zero Calorie Creamy Root Beer Stevia Soda",2254
beverages,"Dark Espresso Roast Whole Bean Coffee",2248
beverages,"Aranciata Sparkling Orange Beverage",2241
beverages,"Cranberry Raspberry Juice Cocktail",2239
beverages,"Medium Breakfast Blend Ground Coffee",2234
beverages,"Organic Nuts And Coffee Beverage",2231
beverages,"Dairy Lemonade",2230
beverages,"Organic Sparkling Apple-Pomegranate  Juice",2229
beverages,"Splash Mango Peach Juice",2224
beverages,"Sparkling Citrus Beverage, with Natural Pulp",2220
beverages,"Organic Echinacea Plus, Caffeine Free Herbal Tea",2209
beverages,"Cranberry Juice Drink",2201
beverages,"Cinnamon Cashew Vanilla Organic Cold-Pressed Coffee",2200
beverages,"Herbal Caffeine Free Sleepytime Tea",2199
beverages,"Diet Iced Tea",2199
beverages,"Roarin' Waters Tropical Fruit",2189
beverages,"Original Tumeric Elixir",2182
beverages,"Orange Juice To-Go",2176
beverages,Tea,2174
beverages,"Energy Drink, Organic, Low Calorie, Acai Berry",2171
beverages,"Grape Soda",2171
beverages,"Lime Flavored Flavored Sparkling Water",2166
beverages,"Spark Fruit  Juice Drink",2165
beverages,"Original Club Soda",2163
beverages,"Iced Bhakti Chai Coffee Blend",2159
beverages,"Passion Fruit Flavored Fruit Juice Cocktail Blend",2157
beverages,"Organic Peru Decaf Coffee",2154
beverages,"V Fusion Pomegranate Blueberry 100% Vegetable & Fruit Juice",2152
beverages,"Fridge Pack Lemonade",2150
beverages,"Organic Cold Pressed Carrot Juice",2146
beverages,"Organic Ginger with Chamomile Tea",2145
beverages,"V-Fusion Strawberry Banana Vegetable & Fruit 100% Juice",2142
beverages,"Roasted Dandelion Spice Detox Tea",2134
beverages,"Rich Milk Chocolate Hot Cocoa Mix",2130
beverages,"Yorkshire Gold Black Tea",2123
beverages,"Organic Ashwagandha True Chai Elixir",2123
beverages,"Diet Tangerine Lime Natural Soda",2120
beverages,"Vanilla Keurig Brewed K-Cups",2118
beverages,"Organic Licorice Root Herbal Tea",2111
beverages,"Sesame Street Bert & Ernie's Berry 100% Juice",2109
beverages,"Organic Sparkling Lemonade Beverage",2107
beverages,"100% Pure Concord Grape Juice",2107
beverages,"Ginger Soother",2107
beverages,"Power-C Dragonfruit",2102
beverages,"White Rose Kombucha",2102
beverages,"Assorted Herbal Tea",2101
beverages,"Pear Juice Drink",2098
beverages,"Blackberry Seltzer",2094
beverages,"Coffee, Medium Roast, Original Blend, K-Cup Packs",2093
beverages,"Original Blend Medium Roast Whole Bean Coffee",2092
beverages,"Mango Fruit Nectar",2090
beverages,"Sparkling Blood Orange Soda",2085
beverages,"Organic Raspberry Ginger",2084
beverages,"Ground Sumatra Deep Roast",2083
beverages,"Pink Grapefruit Sparkling Natural Mineral Water",2080
beverages,"Kombucha Decaf Green Tea Bags",2077
beverages,"Organic Grapefruit Honey Lightly Sweetened Iced Green Tea",2077
beverages,"Bottled Water",2073
beverages,"SmartwaterÂ® Vapor Distilled Water",2068
beverages,"All Natural 100% Juice Apple",2062
beverages,"Traditional Medicinals Cold Care Seasonal Sampler",2062
beverages,"Fuji Apple Juice",2061
beverages,"Tangerine, California",2059
beverages,"Cold Brew Mexican Vanilla 4 Pk",2058
beverages,"No Pulp Calcium + Vitamin D 100% Pure Orange Juice",2056
beverages,"Lady Grey Tea",2054
beverages,"El CiprÃ©s Whole Bean Coffee",2050
beverages,"Sparkling Raspberry Lime Natural Spring Water",2043
beverages,"Cold-Brew Vanilla Coffee",2041
beverages,"Nesquick Chocolate Flavor Drink Mix",2040
beverages,"Zero Calorie Orange Flavored Sports Drink",2033
beverages,"Keurig Breakfast Blend Decaf Light Roast Coffee K Cups",2029
beverages,"100% Prune Juice",2024
beverages,"100% Pure Cider",2018
beverages,"Zen Keurig Brewed K-Cups Green Tea",2016
beverages,"Turmeric Ginger Aid Elixir",2016
beverages,"Pompelmo Sparkling Grapefruit Beverage",2016
beverages,"Sparkling Lemonade",2015
beverages,"Juice, Watermelon + Peach, Comfort",2013
beverages,"Organic Honeybush Tea, Caffeine Free",2010
beverages,"Gran Aroma Medium Roast Coffee",2010
beverages,"Mandarin Orange Sparkling Water",2007
beverages,"Organic Balance Vanilla Bean Protein Shake",2006
beverages,"Recharge Thirst Quencher With Electrolytes Grape",2005
beverages,"Enhanced Water",2004
beverages,"100% Juice Peach",2003
beverages,"L'Orange Sparkling Natural Mineral Water",2002
beverages,"Emperor's Pu-Erh Tea",2002
beverages,"Strawberry Apple Juice",1992
beverages,"Amber Sun Turmeric Tea",1992
beverages,"Clamato Tomato Cocktail",1989
beverages,"French Roast Dark Roast Coffee K- Cups",1981
beverages,"Organic Jasmine Green Tea",1974
beverages,"Zico Natural Pure Premium Coconut Water",1969
beverages,"Pure Leaf Tea Unsweetened",1968
beverages,"Organic Calming Tea Bags 16 Count",1966
beverages,"G2 Thirst Quencher Grape Electrolyte Beverage",1964
beverages,"Organic Blood Orange Energy Drink",1963
beverages,"Mango Nectar",1959
beverages,"Lemon with Electrolytes & Vitamins Water Beverage",1956
beverages,"Allure Mangosteen & Mango Aloe Juice",1951
beverages,"Organic White Rose White Tea",1944
beverages,"Pasteurized Apple Cider",1944
beverages,"Caffeine Free Diet Coke Soda",1942
beverages,"Peach Pear Sparkling Water",1940
beverages,"Fierce Grape Thirst Quencher",1933
beverages,"Organic Berry Fuel Energy Drink",1928
beverages,"Diet Cranberry Pomegranate Juice",1928
beverages,"Green Tea Lemon Ginger Organic Tea",1925
beverages,"Citrus Soda",1923
beverages,"Pure Leaf Unsweetened Iced Tea",1922
beverages,"Raspberry Lime Sparkling Mountain Spring Water",1920
beverages,"Berry Pomegranate Liquid Water Enhancer",1918
beverages,"Raspberry Seltzer Water",1916
beverages,"Signature Blend K-Cup Packs Coffee",1910
beverages,"Caribou Blend Coffee K-Cups",1909
beverages,"Heirloom Whole Bean Coffee",1907
beverages,"Soda Ginger Ale",1906
beverages,"Fridge Pack Pink Lemonade",1906
beverages,"Sparkling Water Beverage Lime",1901
beverages,"V-Fusion Peach Mango Vegetable & Fruit 100% Juice",1901
beverages,"Super Premium Natural Brown Paper Basket Coffee Filters (8-12 Cups)",1898
beverages,"Orange Juice, California",1896
beverages,"Naked Pure Coconut Water",1893
beverages,"Sweet & Spicy Herbal & Black Tea",1884
beverages,"Diet Ginger Ale Soda",1883
beverages,"Watermelon Ginger-Lime Juice Blend",1867
beverages,"Issimo Caffe Iced Coffee Drink",1867
beverages,"100% Juice, Variety Pack",1856
beverages,"On the Go Pink Lemonade Drink Mix",1854
beverages,"Organic Hojicha Green Tea",1852
beverages,"Keurig Daybreak Morning Blend Coffee K Cups",1848
beverages,"Blueberry Kombucha",1847
beverages,"Mocha Cappuccino",1847
beverages,"Wonderful Pomegranate Cherry 100% Juice",1844
beverages,"Natural Brown Paper 8-12 Cups Basket Coffee Filters",1838
beverages,"Soda Bottles",1835
beverages,"Iced Chai, Semi Sweet",1834
beverages,"Jasmine Green Tea Bags",1833
beverages,"Trapper Creek Organic Decaf Blend Whole Bean Coffee",1833
beverages,"Organic Matcha Green Tea",1833
beverages,Pepsi,1830
beverages,"Organic Black Cherry Energy Drink",1825
beverages,"TEN TEN",1821
beverages,"Seltzer Calorie-free Cranberry Lime",1818
beverages,"Organic Oolong Tea Bags",1818
beverages,"Organic Honest Fizz Root Beer",1813
beverages,"Strawberry Watermelon Liquid Water Enhancer",1808
beverages,"Robust Golden Unsweetened Oolong Tea",1804
beverages,"Organic Fresh Blends Mango 100% Juice Blend",1794
beverages,"Premium Lots of Pulp Orange Juice",1790
beverages,"Fruitables Apple Harvest Fruits & Vegetables",1789
beverages,"C-Boost Fruit Juice Smoothie",1789
beverages,"Minis to Go Natural Spring Water",1788
beverages,"Organic Pure Concord Grape Juice",1788
beverages,"Tomato Juice",1786
beverages,"Green Tea With A Hint Of Jasmine",1786
beverages,"Tangerine Lemongrass Sparkling Water",1783
beverages,"Organic Sparkling Grapefruit Juice",1779
beverages,"Kombucha Ginger Bottle",1778
beverages,"Caramel Vanilla Cream Light Roast K-Cup Packs Arabica Coffee",1777
beverages,"Lemon Real Brewed Tea",1775
beverages,"Organic Energy Drink Ruby Red",1762
beverages,"Apple Juice 100% Pure",1761
beverages,"Watermerlon Aloe Vera Juice",1761
beverages,"Diet Mountain Zevia Soda",1759
beverages,"Cranberry Kombucha",1758
beverages,"Diet Ginger Soda",1757
beverages,"Sparkling Lemon Seltzer",1755
beverages,"Absolutely Zero Energy Drink",1743
beverages,"Goji Blackberry Zero Calorie Iced Green Tea",1741
beverages,"Raspberry Lemonade 12 Quart Drink Mix",1741
beverages,"Original Ground Coffee",1739
beverages,"Green Goodness Fruit Smoothie + Boosts",1739
beverages,"Tropical Orange Probiotic Juice",1739
beverages,"G Series Lime Cucumber Sports Drink",1736
beverages,"Green Tea with Lemon",1727
beverages,"Mocha Iced Coffee",1721
beverages,"Lemon Organic Everyday Detox Tea",1717
beverages,"Coconut Water, Pulp, Real",1715
beverages,"Organic Ginger Maple Tonic Juice",1714
beverages,"Diet Pepsi Soda",1713
beverages,"Diet Vanilla Root Beer",1707
beverages,"Green + White Tea",1704
beverages,"Relaxed Mind Tea Bags",1703
beverages,"Chocolate Powder",1702
beverages,"Perfectly Protein Vanilla Chai Tea",1702
beverages,"Organic Juice Drink",1700
beverages,"Organic Pregnancy Tea",1699
beverages,"Prickly Pear Water",1698
beverages,"Organic Black Currant Probiotic Elixir",1696
beverages,"Everyday Detox Dandelion Tea",1691
beverages,"Organic Just Greens Juice Blend",1689
beverages,"Raspberry Iced Tea",1687
beverages,"Variety of Anitoxidant Infusions Cans",1685
beverages,"Alkalized Water With Electrolytes",1685
beverages,"Villalobos, Caturra, Catuai Coffee",1684
beverages,"Diet Root Beer, No Caffeine",1677
beverages,"Raspberry Zinger Caffeine Free Herbal Tea",1676
beverages,"Natural Cane Mandarin Lime Soda",1675
beverages,"Black Chia Enlightened Kombucha Drink",1675
beverages,"Pure Squeezed Calcium & Vitamin D No Pulp Orange Juice",1674
beverages,"Bai Bubbles Bolivia Black Cherry",1674
beverages,"Lemonade Flavor Drink Mix",1672
beverages,"Canned Soda",1669
beverages,"Black Currant Juice",1655
beverages,"Pure Pomegranate Juice",1655
beverages,"Diet Caffeine Free No Calorie Orange Soda",1654
beverages,"Revive Rootbeer Kombucha",1651
beverages,"Organic Mid Season Heirloom Apple Sauce",1650
beverages,"Organic Roots Juice",1648
beverages,"Total Zero",1644
beverages,"Low Sodium 100% Vegetable Juice, Spicy Hot",1641
beverages,"Organic Iced Cafe Mocha Nutritional Shake",1639
beverages,"Sweetener Packets",1638
beverages,"Original Super Soy Protein Tropical Flavored Shake",1638
beverages,"Lemon Ginger Echinacea Beverage",1637
beverages,"Sparkling Apple Cranberry 100% Juice",1632
beverages,"Lemon Tulsi Tea",1628
beverages,"Ion4 Mountain Berry Blast",1622
beverages,"Organic Chamomile Lemon Tea",1617
beverages,"Organic Lemonade Fruit Juice Drink",1615
beverages,"Kale Blazer",1614
beverages,"Organic Earl Grey Black Tea",1606
beverages,"Caffeine Free Diet Coke Mini Bottles",1605
beverages,"Organic Spearmint Tea",1604
beverages,"Pasteurized Apple Juice",1604
beverages,"Chai Tea Bags",1603
beverages,"Drink Probiotic Tropical Orange Juice",1602
beverages,"Antioxidant Super Tea Pomegranate Peach Passion White Tea",1600
beverages,"Awake English Breakfast Black Tea K-Cups",1599
beverages,"Superior Cola",1598
beverages,"The O.G., Black Tea Brew Kombucha",1597
beverages,"Pure Coconut Water with Pineapple",1597
beverages,"No Sugar Added Sensible Sweets Hot Cocoa Mix",1597
beverages,"Seltzer Water Calorie-Free Black Cherry",1594
beverages,"Organic Cappuccino Protein Shake",1593
beverages,"Dark Roast Cold Brew Coffee Concentrate",1590
beverages,"Ginger Twist Tea",1588
beverages,"Juice Blend, Mega Antioxidant",1588
beverages,"Raspberry Iced Tea Drink Mix Packets",1586
beverages,"Orange Mango Naturally Flavored Sparkling Mountain Spring Water",1585
beverages,"Keurig Green Mountain Coffee Breakfast Blend Light Roast Coffee K-Cups",1582
beverages,"Coffee Cold Brew Concentrate",1577
beverages,"White Orchard Pure China White Tea",1577
beverages,"Red Edition",1576
beverages,"Ethiopia Guji Organic Whole Bean Coffee",1571
beverages,"Citrus Terere Yerba Mate",1569
beverages,"Citrus Electrolyte Tabs",1568
beverages,"Indonesia Sumatra Silaban Village Coffee",1567
beverages,"Lipton Diet Citrus Iced Green Tea",1563
beverages,"Zero Cola",1563
beverages,"V-Fusion Energy Pomegranate Blueberry",1561
beverages,"Lemon Cucumber Sparkling Water",1560
beverages,"Mango Nectar with Alphonso Mangos",1559
beverages,"Ground Coffee",1552
beverages,"Clean Energy Drink, Hibiscus Berry",1550
beverages,"Organic Pure Fruit Pomegranate Juice Blend",1548
beverages,"Sport Bottle with Flip Cap Natural Spring Water",1548
beverages,"Unsweet Strawberry Kiwi Sparkling Water",1547
beverages,"Soothing Mint Get Regular Gentle Herbal Laxative Tea",1546
beverages,"Rehab Tea + Lemonade + Energy",1545
beverages,"Sports Drink Zero Grape",1542
beverages,"Via Instant Ready Brew Pike Place Coffee",1540
beverages,"Berry 100% Juice",1539
beverages,"Lo-Carb Energy Drink",1532
beverages,"Organic Uber Green",1532
beverages,"Major Dickason's Blend Decaffeinated Dark Roast Ground Coffee",1531
beverages,"Frequency Blend",1530
beverages,"Seltzer Calorie-free",1530
beverages,"Organic Tulsi Turmeric Ginger Stress-Relieving & Harmonizing Caffeine Free Herbal Supplement",1529
beverages,"Florida's Natural 100% Orange Juice Some Pulp",1523
beverages,"Half & Half Lemonade Tea",1522
beverages,"Organic Asian Pear Kombucha",1520
beverages,"Creamy Root Beer Natural Cane Soda",1516
beverages,"Berry Blast 100% Juice Smoothie",1513
beverages,"Redline Espresso Whole Bean Coffee",1511
beverages,"Kula Watermelon",1509
beverages,"Unsweetened 100% Cacao Cocoa Powder",1502
beverages,"Organic Acai Superfood Juice",1502
beverages,"Rich Chocolate Hot Cocoa Mix",1499
beverages,"Super V Fruit Punch Fruit & Vegetable Juice Drink",1497
beverages,"Pure Pink Grapefruit",1493
beverages,"Organic Chicory Cold Brew Coffee",1490
beverages,"G Series Fierce Grape Sports Drink",1489
beverages,"Fruit Punch Roarin' Waters",1487
beverages,"Orange 100% Juice",1486
beverages,"Organic Super Fruit Energy Drink",1481
beverages,"Organic Greens & Pineapple Juice Blend",1479
beverages,"100% Organic Lemon Juice",1478
beverages,"G Series Perform Fierce Blue Cherry Sports Drink",1476
beverages,"Duke Medium Roast Cold Brew Coffee Concentrate",1474
beverages,"Earl Greyer Black Tea Bags",1473
beverages,"Vanilla Light Coffee Drink",1472
beverages,"Coffee, French Vanilla, K-Cup Packs",1470
beverages,"Sparkling Elderflower Juice",1468
beverages,"Ground Coffee Classico Medium Roast",1460
beverages,"Organic Teas Green Tea Genmaicha - 16 CT",1458
beverages,"Kale Apple Lemon Cold Pressed Juice",1457
beverages,"Woman's Nursing Support Tea",1454
beverages,"Kombucha Seasonal Plum",1454
beverages,Cleanse,1452
beverages,"Cranberry Blueberry Juice Blend",1452
beverages,"Clean Energy Zero Lime",1452
beverages,"Protein PLUS Chocolate Protein Shake",1450
beverages,"Iced Coffee Low Calorie Coffee + Milk",1450
beverages,"Kaffe Traditional Stockholm Roast Medium Ground Coffee",1450
beverages,"Chai Classic Tea",1449
beverages,"Mineral Green Elixir",1448
beverages,"Micro Brewed Black Cherry Cream Soda",1444
beverages,"Cold Brew Double Expresso",1443
beverages,"White Tea With Lime & Pomegrante",1441
beverages,"Cran-Lemonade Juice",1436
beverages,"Sumatra Single Origin Dark Whole Bean 100% Arabica Coffee",1435
beverages,"Organic Professor Fizz Zero Calorie Soda",1435
beverages,"Peach Mint Kombucha",1432
beverages,"Sweet & Spicy Caffeine Free Herbal Tea Bags",1431
beverages,"Lemon Sports Drink",1425
beverages,"Natural Cane Soda, Creamy Root Beer flavor",1425
beverages,7UP,1418
beverages,"Cherry Blackberry Liquid Water Enhancer",1418
beverages,"Organic Green Tea",1416
beverages,"Solar Kombucha",1415
beverages,"Blue Goodness Fruit Smoothie",1415
beverages,"Pike Place Roast Whole Bean Coffee",1407
beverages,"Sparkling Lime Water",1404
beverages,"Meritage Espresso Whole Bean Coffee",1398
beverages,"Organic Golden Ginger Ale Soda",1395
beverages,"Organic Master Brew Kombucha Dragonfruit Lemongrass",1392
beverages,"Veggie Juice Apple, Kiwi, Zucchini & Green Bean",1392
beverages,"Cherry Vanilla Soda Natural Cane Soda",1389
beverages,"Dark French Roast Ground Coffee",1388
beverages,"Zero Calorie Half Iced Tea & Half Lemonade",1388
beverages,"Keurig Nantucket Blend Medium Roast Coffee K Cups",1388
beverages,"Key Lime Sparkling Water",1387
beverages,"Organic Lemon Balm Naturally Caffeine Free Herbal Tea",1384
beverages,"Peach Pure Body Immune Support Blend",1383
beverages,"Fresh Squeezed Orange Juice",1381
beverages,"Whole Leaf Pure Aloe With Lemon Juice",1380
beverages,"Organic Blood Orange Sparkling Beverage",1374
beverages,"Pumpkin Spice Latte Iced Coffee Pure Cold Brew Coffee With Almondmilk",1373
beverages,"Chai Latte K-Cup Packs .4 oz Coffee",1373
beverages,"Dark Roast",1372
beverages,"Deep Italian Roast Whole Bean Coffee",1371
beverages,"Dark Roast Instant Coffee",1370
beverages,"Healthy Greens",1367
beverages,"Premium Natural Mixers Club Soda",1366
beverages,"Zero Kiwi Strawberry Nutrient Enhanced Water",1363
beverages,"Original Coffee",1362
beverages,"Iced Teaz Mint Green Tea",1362
beverages,"EveryDay Detox Tea",1359
beverages,"Special Blend Medium Roast Coffee Pods",1359
beverages,"Splash Cooler",1358
beverages,"Tahitian Vanilla Hazelnut Tea Bags",1356
beverages,"Gourmet Vanilla Nut Coffee",1356
beverages,"Margarita Mix",1355
beverages,"Canned Diet",1354
beverages,"Real Cola",1353
beverages,"Black Cherry Water",1348
beverages,"English Teatime Black Tea",1347
beverages,"Diet Cran-Lemonade Juice",1346
beverages,"0 Calorie Fuji Apple Pear Water Beverage",1345
beverages,"Organic Iced Tea Variety Pack",1345
beverages,"Purified Water, 9.5pH+",1340
beverages,"Organic Dark Roast",1334
beverages,"Carrot 100% Juice",1332
beverages,"Newman's Special Decaf Extra Bold Medium Roast K-Cup Packs",1331
beverages,"Mahogany Dark Roast Ground Coffee",1330
beverages,"Rich Chocolate Flavored Milk Mix",1329
beverages,"Diet Green Tea With Citrus",1327
beverages,"Lemon Lime Sports Drink Mix",1326
beverages,"Natural Hibiscus Tea",1325
beverages,"French Roast Coffee K-Cups",1323
beverages,"Renew Vegetable and Fruit Juice",1322
beverages,"G-Series Rain Berry Thirst Quencher Sports Drink",1321
beverages,"Winter Cheer Cold Brew",1321
