Department,Product,amountBought
alcohol,"Pop Gun Pilsner",103
alcohol,"Pineapple Vodka",102
alcohol,"Coffee Liqueur Made with Tequila",102
alcohol,"Tradicional Tequila Silver",102
alcohol,"Very Rare Blended  Scotch Whisky",102
alcohol,"Brut Natural Hard Apple Cider",102
alcohol,"Berry Weiss",101
alcohol,"Pinot Grigio, California, 2006",100
alcohol,"81 Proof Kentucky Straight Bourbon Whiskey",100
alcohol,"Coffee Liquer",100
alcohol,"Triple Sec Liqueur",100
alcohol,"Organic Chocolate Stout",99
alcohol,"Sonoma County Chardonnay Wine",99
alcohol,"American Hefeweizen Beer",99
alcohol,"Applejack Brandy",99
alcohol,"Curieux Ale",99
alcohol,"10 Yr Single Malt Scotch Islay",98
alcohol,"Moscato Sangria",98
alcohol,"Moscato D Asti Wine",98
alcohol,"Campfire Stout",98
alcohol,"White Bordeaux",98
alcohol,"Harvest Red Blend",98
alcohol,"Organic Pale Ale",98
alcohol,"Whiskey, American Blended",98
alcohol,"Snow Drift Vanilla Porter",97
alcohol,"Pinot Grigio, California, 2013, 4 Pack, Bottle",97
alcohol,"Imperial  Victory at Sea Porter",97
alcohol,"Pinot Noir, Central Coast, 2006",97
alcohol,Pilsner,97
alcohol,"Framboise Lambic Belgian Raspberry Beer",97
alcohol,"Domaine de Garrigon Cotes du Rhone",97
alcohol,"Liqueur, Irish Cream",96
alcohol,"Blood Orange Vodka",96
alcohol,"Blended Scotch Whisky",96
alcohol,"Cote Du Rhone Rouge France",96
alcohol,"Slimline Cans Beer 12 Pk",96
alcohol,"Natural Hard Apple Cider Honey Crisp",96
alcohol,Porto,95
alcohol,"Hard ranberry Lemonade",95
alcohol,"White Zinfandel, American",95
alcohol,"667 Pinot Noir",95
alcohol,"Sin Zin",94
alcohol,"Rioja Reserva",94
alcohol,"Seasonal Beer Variety Pack",94
alcohol,"Mirabelle Brut Rose",93
alcohol,"Tapestry Napa Valley",92
alcohol,"Julia's Vineyard Pinot Noir",92
alcohol,"Winter White Ale",92
alcohol,"Lager Can",91
alcohol,"Chardonnay, Central Coast",91
alcohol,"Lager Beer, Organic, Pure Brewed",91
alcohol,"Decoy Red",91
alcohol,"Hop Devil IPA",90
alcohol,"Dry Sake",90
alcohol,"White Zinfandel Wine",90
alcohol,"Anchor IPA",89
alcohol,"Yellowtail Pale Ale",88
alcohol,"Knights Valley Cabernet Sauvignon",87
alcohol,"Chardonnay, Oak Knoll District of Napa Valley, 2011",87
alcohol,"Platinum Merlot",87
alcohol,"Summer Shandy",87
alcohol,"Horchata con Ron Caribbean Rum with Real Dairy Cream",86
alcohol,"Box Moscato",86
alcohol,"Broquel Malbec",85
alcohol,"Citroen Vodka",85
alcohol,"Sculpin Indian Pale Ale",84
alcohol,"2003 Bordeaux",84
alcohol,"The Saint Hard Apple Cider",84
alcohol,C̫tes-Du-Rh̫ne,84
alcohol,"Seasonal Limited Release White Christmas",84
alcohol,"Tangerine Wheat Beer",84
alcohol,"Alexander Valley Cabernet Sauvignon",83
alcohol,"Chardonnay, Premium Dealcoholized Wine, 2011",83
alcohol,"Chalk Hill Chardonnay",82
alcohol,"Gewurztraminer Wine",82
alcohol,"Sayuri Junmai Nigori",82
alcohol,"Belgian Style Farmhouse Ale Saison",82
alcohol,"California Chenin Blanc",81
alcohol,"Honeycrisp Apple Wheat Beer",81
alcohol,"Non-Alcoholic Cabernet Sauvignon",80
alcohol,"Montepulciano Riserva Red Wine",79
alcohol,"Special Bitter Premium Ale",79
alcohol,"Green Apple Hard Cider",79
alcohol,"Coastal Crush Red Central Coast",79
alcohol,"Force Of Nature Red Paso Robles",79
alcohol,"Weissbier Naturtrub Hefe-Weissbier Beer",79
alcohol,"Seasonal Strawberry Lemonade",79
alcohol,"Strawberry Blonde",78
alcohol,"Private Selection Riesling",78
alcohol,"Blue Ribbon Beer",78
alcohol,"Alcohol Removed Chardonnay",78
alcohol,"Straw-Ber-Rita Margarita with a Twist",77
alcohol,"Blonde American Lager",77
alcohol,"Red Trolley Ale Irish Style Red Ale Beer",76
alcohol,"High Gravity Lager",76
alcohol,"Imperial Champagne",76
alcohol,"Chianti Riserva Wine",76
alcohol,"Santa Cristina Rosso Toscana",76
alcohol,"Bristol Cream Sherry",74
alcohol,"Washington State Merlot",74
alcohol,"Napa Valley Zinfandel Wine",74
alcohol,"Carneros Pinot Noir",74
alcohol,"Organic Malbec",74
alcohol,"Steelbird Unoaked Chardonnay",73
alcohol,"Rye Kentucky Straight Rye Whiskey",73
alcohol,"Fortunate Islands",73
alcohol,"Zinfandel Dry Creek",73
alcohol,"Cabernet Sauvignon Paso Robles 2005",72
alcohol,"Otis Oatmeal Stout Beer",72
alcohol,"Resin IIPA",72
alcohol,"Karia Chardonnay",72
alcohol,"Red Berry Vodka",72
alcohol,"L'Orange Vodka",71
alcohol,"Cherry Noir Vodka",71
alcohol,"Russian River Pinot Noir Wine",71
alcohol,"Russian River Valley Reserve Pinot Noir",70
alcohol,Cashmere,70
alcohol,"Delicious IPA",70
alcohol,"Italian Beer",70
alcohol,"BV Coastal Estates Merlot",70
alcohol,"Sweet Marsala",69
alcohol,"Vodka, Pear Flavored",69
alcohol,"Black Cherry Vodka",69
alcohol,"White Merlot",69
alcohol,"Hard Lite Lemonade",69
alcohol,"Rum, Strawberry, Dragon Berry",68
alcohol,"Ale, Three Philosophers, Belgian Style Blend",68
alcohol,"Fume Blanc Wine",68
alcohol,"The Great Escape California Chardonnay",68
alcohol,"1942 Tequila Mexico",68
alcohol,"Premium Spiced Rum",67
alcohol,"Merlot, California 2013",67
alcohol,"Bud Light Platinum Beer",67
alcohol,"Napa Valley Estate Grown Fume Blanc Wine",67
alcohol,"Very Dry Sherry",67
alcohol,"California Petite Sirah",67
alcohol,"Original Alcoholic Ginger Beer",66
alcohol,"Straight Rye Whiskey",66
alcohol,"Six Grapes Porto",66
alcohol,Oakville,66
alcohol,"Beers Of Summer Variety Pack Beer",66
alcohol,"Clamato Chelada Beer",65
alcohol,"Anderson Valley Pinot Noir",64
alcohol,"White Christmas",64
alcohol,"Sauvignon Blanc, California, 2013",64
alcohol,"Blanc De Noirs Sparkling Wine",64
alcohol,Bodegas,63
alcohol,"Blackberry Wine",63
alcohol,"Blackberry Merlot Wine",63
alcohol,"Green Apple Ale",63
alcohol,"B Side Red",63
alcohol,"Ruby Port",62
alcohol,"Fat Tire Beer",62
alcohol,"Frontera Chardonnay",62
alcohol,"Granny Smith, Tart Green Apple",62
alcohol,"Chardonnay, Columbia Valley, 2006",61
alcohol,"Non Alcoholic Hefeweizen",61
alcohol,"Butter Napa Valley",60
alcohol,"Citra Sour",60
alcohol,"Ambar Lager Beer",60
alcohol,"Sauvignon Blanc,  Livermore Valley, San Francisco Bay, 2007",60
alcohol,"Belgian Style Farmhouse Ale Beer",60
alcohol,"Lager, Premium",60
alcohol,"Strawberry Lemonade Vodka",60
alcohol,"Orange Wheat Beer",60
alcohol,"Cardinal Zin Beastly Old Vines Zinfandel",59
alcohol,"West Coast Style Stout",59
alcohol,"Big Leaf Maple Summer Beer",59
alcohol,"Shiraz Wine",59
alcohol,"Phantom Red",58
alcohol,"Green Label Syrah Shiraz",58
alcohol,"Moscato, Napa Valley",57
alcohol,"Hop Ottin' IPA",56
alcohol,"16 Year Single Malt Scotch Whisky",56
alcohol,Bordeaux,56
alcohol,"Altos Plata Tequila From 100% Agave",56
alcohol,"Pumpkin Hard Cider",56
alcohol,"Pinot Noir Marlborough",56
alcohol,"Organic Nama Sake",55
alcohol,"Organic Reposado Tequila",55
alcohol,"Strawberry Lemonade In Bottles",55
alcohol,"Tawny Port",54
alcohol,"Super Dry Beer",54
alcohol,"Red Blend Winemaker's Blend",54
alcohol,"Cabernet Sauvignon, H3 Collection, Horse Heaven Hills",53
alcohol,"Citronge Extra Fine Orange Liqueur",53
alcohol,"Cabernet Sauvignon, North Coast, 2012",53
alcohol,"Born Yesterday Pale Ale",53
alcohol,"Cabernet Sauvignon Alexander Valley",53
alcohol,"Chianti Classico, 2006",53
alcohol,"Brune Brown Original Belgian Abbey Ale",52
alcohol,"Chardonnay Monterey County California",52
alcohol,"Dry Gerwurztraminer",52
alcohol,"Chardonnay Y Block Santa Barbara",51
alcohol,"Original Silver Tequila",50
alcohol,"Cabernet Paso Robles",50
alcohol,Sangiovese,50
alcohol,"Chelada Imported Beer With Tomato, Salt And Lime",50
alcohol,"Cotes Du Rhone Blanc",50
alcohol,"Double Barrel Ale",49
alcohol,"Traditional Dry Hard Cider",49
alcohol,"Ichiban Beer",49
alcohol,"Bottled Beer",49
alcohol,"Cream Stout",48
alcohol,"Grand Reserve Sonoma County Merlot",48
alcohol,"Citrus Gose Lager",48
alcohol,"Extra-Dry Cava",48
alcohol,"Kali Hart Pinot Noir",48
alcohol,"Original Dark Rum",47
alcohol,"Chardonnay, Napa Valley, 2013",47
alcohol,"Inversion IPA",47
alcohol,"Alcoholic Ginger Beer",46
alcohol,"Chardonnay, California, 2012",46
alcohol,"Thai Lager Beer",46
alcohol,"Barbera D' Alba",46
alcohol,"Original Amber Ale",45
alcohol,Kolsch,45
alcohol,"Black Lager",45
alcohol,"Citron Vodka",45
alcohol,"Riserva Ducale Chianti Classico",45
alcohol,"Strawman Farmhouse Hard Cider",44
alcohol,"Jumilla Red Wine",44
alcohol,"Sweet Red Wine",43
alcohol,"Banquet Beer",43
alcohol,"Twist of Citrus Vodka",42
alcohol,"Sparkling Wine Brut",42
alcohol,"Kentucky Whisky",42
alcohol,"Merlot Napa Valley, 2004",42
alcohol,"Red Moscato",42
alcohol,"Matilda Belgian Pale Ale",41
alcohol,"Piercing Pils",41
alcohol,"Bourbon Barrel Stout",41
alcohol,"Organic Cider",40
alcohol,"Moscato, D'Asti, DOCG, 2011",39
alcohol,"Ale,Variety",39
alcohol,"Vodka, Triple Distilled, Twist of Vanilla",39
alcohol,"White Ale",38
alcohol,"Lemon Flavored Vodka",38
alcohol,"Anise Liqueur",38
alcohol,"California Paisano",38
alcohol,"Original Caribbean Rum With Coconut Flavour",38
alcohol,"Decoy By Duckhorn Merlot",37
alcohol,"Tequila, Blanco",37
alcohol,"Mango Strawberry Moscato",37
alcohol,"Sparkling Sweet Rose",37
alcohol,"Spring Blonde Wheat Ale",37
alcohol,Burgundy,37
alcohol,Hopocalypse,37
alcohol,"Red Label Scotch",36
alcohol,"Cinnfull Apple",36
alcohol,"Cerveza Especial Imported Beer From Mexico",36
alcohol,"Chianti Classico Tuscany",36
alcohol,"Raspberry Burst Malt Beverage",36
alcohol,"Vodka, American Potato",35
alcohol,Cidre,35
alcohol,"Indian Wells Cabernet Sauvignon Wine",34
alcohol,"Cognac, Privilege V.S.O.P",34
alcohol,"California Champagne",33
alcohol,"Robert Mondavi Pinot Grigio California 2013",33
alcohol,"Imported Beer Can",33
alcohol,"Port Wine",33
alcohol,"Two Brothers French Country Ale",33
alcohol,"Brut Premier",32
alcohol,"Starmont Cabernet Sauvignon Napa Valley",32
alcohol,"India Pale Ale Beer",32
alcohol,"Starmont Chardonnay",31
alcohol,"Merlot Napa Valley",31
alcohol,"Reserve Shiraz Wine",31
alcohol,"Daura Gluten Free",31
alcohol,"Syrah Paso Robles",31
alcohol,"Beer, Brown Ale, Turbodog, 6 Pack, Multipack",30
alcohol,"Pinot Grigio, California, 2010",30
alcohol,"Cabernet Sauvignon, North Coast, 2011",30
alcohol,"Caribbean White Rum",30
alcohol,"Icelandic Toasted Porter",29
alcohol,"Fruity Red Sangria",29
alcohol,"Sauvignon Blanc, Monterey, 2011",29
alcohol,Meritage,29
alcohol,"10 Year Aged Limited Release Frontier Whiskey",29
alcohol,"Cabernet Sauvignon California 2008",28
alcohol,"Original Cerveza Beer",28
alcohol,"Golden Banquet Beer",27
alcohol,"Ruby Port Wine",27
alcohol,"Vodka Green Apple",27
alcohol,"Liar's Dice Zinfandel",26
alcohol,"Union Jack IPA",26
alcohol,"Exotic Fruits White Zinfandel",26
alcohol,"Reserva Malbec Red Wine",26
alcohol,"Grand Estate Chardonnay Wine",25
alcohol,"Long Island Iced Tea",25
alcohol,2010,25
alcohol,"Chianti Superiore",25
alcohol,"Citrus Vodka",25
alcohol,"Amontillado Sherry",24
alcohol,"Stone Go To IPA",24
alcohol,"Irish Cream Liqueur",24
alcohol,"Watermelon Vodka",24
alcohol,"Best Brown Ale",24
alcohol,"Vodka Le Citron",24
alcohol,"Original Whiskey",23
alcohol,"Oakheart Spiced Rum",23
alcohol,"River Ale",23
alcohol,"Natural Champagne",23
alcohol,"Cellar 1879 Red Blend",22
alcohol,"Blend of 12 Aged Rums",22
alcohol,"Cinq Cents Ale",22
alcohol,"Red Wine Blend",21
alcohol,"Dortmunder Gold Lager",21
alcohol,"Merlot, Central Coast",21
alcohol,"Pumpkin Sour",21
alcohol,"Aged Rum",21
alcohol,"SupraFruta Red Sangria",21
alcohol,"Summer Seasonal Heart Of Darkness IPA",21
alcohol,"Oktoberfest Malt Liquor",20
alcohol,"Sour Apple Pucker",19
alcohol,"Sweet Tea Flavored Vodka",19
alcohol,"Imperial IPA",19
alcohol,"Kriek Lambic Cherry Beer",19
alcohol,"Terra D'oro Zinfandel Amador County",19
alcohol,"12 Year Blended Scotch Whisky",19
alcohol,"Single Barrel Bourbon Whiskey",18
alcohol,"Original Weisse",18
alcohol,"Mang-O-Rita Margarita With A Twist",18
alcohol,"Garnacha Red Wine",18
alcohol,"Lux German Style Lager",18
alcohol,"Original Lager",18
alcohol,"Raging Bitch Belgian Style IPA",17
alcohol,"Napa Valley Merlot",17
alcohol,"Napa Valley Chardonnay",17
alcohol,"Alexander Valley Chardonnay Wine",17
alcohol,"Alexander Valley Reserve Cabernet Sauvignon",17
alcohol,"Kellerweis Bavarian Style Wheat Beer",17
alcohol,"Melon Liqueur",17
alcohol,"Prima Pils German Style Pilsner",16
alcohol,"Red Blend Wine",16
alcohol,"Mendocino Chardonnay",16
alcohol,"Gluten Free Gold Lager",15
alcohol,"Straight Sherry",14
alcohol,Cava,14
alcohol,"Variety of Victorys",14
alcohol,"High Life",14
alcohol,"Peachtree Schnapps",13
alcohol,"Limoncello Liqueur",12
alcohol,"Flavored Vodka, Twist of Raspberry",12
alcohol,"La Grand Dame Brut Champagne",12
alcohol,"Blue Label Year of the Ram",12
alcohol,"Kissed Caramel Flavored Vodka",11
alcohol,"Sleepy Hollow Pinot Noir",11
alcohol,"Limited Series Vendetta India Pale Ale",11
alcohol,"Light Glass Bottles",11
alcohol,"Escapes Variety Pack",11
alcohol,"High Life Beer Cans",10
alcohol,"Concord Grape",10
alcohol,"Japanese Harmony",10
alcohol,"Wicked Apple Ale",9
alcohol,"Imported Stout Draught Style",9
alcohol,"Chardonnay Carneros",8
alcohol,"Golden Gate Gose",7
alcohol,"Brut Prosecco",7
alcohol,"Cristal Champagne",7
alcohol,"Beer Variety Pack",7
alcohol,"18 Year Scotch Whisky",7
alcohol,"Heroine IPA",6
alcohol,"7 Year Bourbon",6
alcohol,"Hennepin Farmhouse Ale",6
alcohol,"Malbec 2013",5
alcohol,"Cabernet Sauvignon 2015",5
alcohol,"'Swingtop' Premium Lager",5
alcohol,"007 Vodka With Martini Glasses",4
alcohol,"Peppermint Schnapps Liqueur",3
alcohol,"Indian Wells Merlot",1
